vector_sizes,epochs,w2v_type,accuracy,f1,recall,precision,roc_auc
500,10,cbow,0.8518004959728547,0.8527911341703488,0.8587932001482057,0.8468863500754473,0.9149354871491168
500,15,cbow,0.8566729134537736,0.8574593995544664,0.8624134090910504,0.8525738661574099,0.919629900684086
500,20,cbow,0.8602591420087405,0.8610702842262283,0.8662685186816924,0.8559374150726511,0.922394842770576
500,25,cbow,0.8623120118305316,0.8630914137915429,0.8681515265901396,0.8581014902224762,0.9245067755159516
500,30,cbow,0.863078805890957,0.8638720154970315,0.8690673888359829,0.8587511392623026,0.925514336338769
500,35,cbow,0.8632519140642814,0.8642721347629033,0.8708443236690492,0.8578026471563899,0.9264565691638912
500,40,cbow,0.8654779471124389,0.8663129927733701,0.871875812332845,0.8608272260760298,0.927187488151628
500,45,cbow,0.8652058566282379,0.865957209864777,0.870965860144921,0.8610089904506626,0.9275381862321636
500,50,cbow,0.8653048603486306,0.8660874115944251,0.8712260783621323,0.8610109036415057,0.9275747065958534
600,5,cbow,0.838815725265257,0.8396796513575007,0.8444420786735816,0.8349773249076436,0.9011644647715312
600,10,cbow,0.8517757863325379,0.8527946682952144,0.8588622735474803,0.8468240781066765,0.9150254095833
600,15,cbow,0.8573653950831088,0.8581636297608363,0.8632888670584808,0.853109617172945,0.9196486662565422
600,20,cbow,0.8588741481650469,0.8599081591434341,0.8664176634241528,0.8535015248828461,0.92292592634376
600,25,cbow,0.8622378492660557,0.8630527150773478,0.86830619999375,0.8578659641866062,0.9246706871367932
600,30,cbow,0.8632519171227837,0.8641446685310843,0.8699351579687733,0.8584323994831925,0.92594495613343
600,35,cbow,0.8652305509760432,0.8661229705629199,0.8720734527092138,0.8602609806349921,0.9269318019334872
600,40,cbow,0.8641917673619938,0.8650428610193638,0.8706418932142073,0.859522082342526,0.9274126885708772
600,45,cbow,0.8644143865710217,0.8652779308922653,0.8709342109814286,0.8597004555103179,0.9278497453239448
600,50,cbow,0.8660962753528052,0.8667093529027653,0.8708284512308513,0.8626385072275123,0.9284020679023092
700,5,cbow,0.836416602394789,0.8376037882737194,0.8439088736906672,0.8313994733864183,0.9008091948884605
700,10,cbow,0.8514294812893214,0.8523000402216777,0.8576024571860058,0.8470725280857303,0.9142306098483712
700,15,cbow,0.8565987203042745,0.857454446733969,0.86282583998437,0.8521841490362887,0.9194170339750848
700,20,cbow,0.8607289921950386,0.8616053670342181,0.8672550401746435,0.8560362828307619,0.9230163574435296
700,25,cbow,0.8614216481590065,0.8622559455736232,0.8676612576170436,0.856922635939853,0.924792172081794
700,30,cbow,0.8640928339871543,0.8648395402300435,0.8697046029368568,0.8600316455342979,0.9257444703801528
700,35,cbow,0.8642907007368331,0.8651227147296463,0.8706366284037157,0.8596842656376295,0.9269127703040956
700,40,cbow,0.8650327270453971,0.8658946509776003,0.8715768960899611,0.8602895441853777,0.9275795840756575
700,45,cbow,0.8653542031667062,0.8660500840373011,0.8706709497048626,0.8614799564223461,0.9285864119253744
700,50,cbow,0.8659973297439565,0.8667581493183167,0.8719032537542601,0.8616803860381381,0.928620786237637
800,5,cbow,0.8353284086756132,0.8364592354137097,0.8424279434131176,0.8305811685832355,0.9004131025492835
800,10,cbow,0.8534824367491778,0.8544477560168102,0.860376795485608,0.8486096032526875,0.9146637675592716
800,15,cbow,0.8569202056010905,0.8577754338426734,0.8631919338559598,0.852439658181338,0.9200024072072668
800,20,cbow,0.8605064769750899,0.8615428724635521,0.8682269434992289,0.8549688782550557,0.9230794724600452
800,25,cbow,0.8625098938727216,0.863408379862384,0.8692008358284827,0.8576999083874117,0.924817336852662
800,30,cbow,0.8633261072137806,0.8642238803616197,0.8700838964401708,0.8584501957769619,0.9260720431890628
800,35,cbow,0.8644143712785098,0.8655060173137343,0.8726969082224677,0.8584352818854191,0.9270246091919192
800,40,cbow,0.866442427470905,0.8671926675421873,0.8722177012398026,0.8622295761747569,0.9279294887408308
800,45,cbow,0.8662446555347989,0.8670860362978845,0.8727013436422315,0.861544237378542,0.9284574843557222
800,50,cbow,0.8654779501709411,0.8661193663013581,0.8703757108690034,0.861913163297918,0.9284656239132498
900,5,cbow,0.8371832618811116,0.838408884682836,0.8449450886086645,0.8319749506676534,0.9003122354808321
900,10,cbow,0.8510584971908115,0.852002862213254,0.8576593076050367,0.8464373292983687,0.9142920141036276
900,15,cbow,0.8559309146717305,0.8568447610030955,0.8625169033769101,0.8512669202001387,0.9198178194887304
900,20,cbow,0.8612484879911424,0.8621774463351193,0.8682388638320372,0.8562114905418667,0.9229352784425846
900,25,cbow,0.8609764097409507,0.8619409114196701,0.8681950356460121,0.8557808290043374,0.9247582910196686
900,30,cbow,0.863870162783587,0.8647222427687785,0.8702912786624093,0.8592261569032473,0.9260564687485824
900,35,cbow,0.8653541970497013,0.8661476803715361,0.871296277943534,0.8610714156736048,0.9273579615658154
900,40,cbow,0.8649090595622224,0.8658412036174463,0.8720210790164945,0.8597537139988466,0.9275886821646124
900,45,cbow,0.8656262783583955,0.8664563091341776,0.8720042452001124,0.8609787224082168,0.9281815313396502
900,50,cbow,0.866541440366805,0.8672357826841253,0.8719562402175229,0.8625696793812141,0.928870831592769
1000,5,cbow,0.8363424398303131,0.8376035636202644,0.8442638581893741,0.8310522965331482,0.9001758948880658
1000,10,cbow,0.8519488547453321,0.8528363880264624,0.8582851435573657,0.8474711760243527,0.9149846103614304
1000,15,cbow,0.8568212508167349,0.8576984605630129,0.8632462244924317,0.8522368603321336,0.9196234219255016
1000,20,cbow,0.8590967551400656,0.8599331901552871,0.8652777566690553,0.8546610789726916,0.9227792140127956
1000,25,cbow,0.8621635888295053,0.8632380916865564,0.8701363622442448,0.8564518061073028,0.924634030765172
1000,30,cbow,0.8632766175875934,0.864214119254864,0.870330819463935,0.858188517501927,0.9258366316947146
1000,35,cbow,0.8641175375104666,0.8651470551481453,0.871870974463435,0.8585271404150546,0.9272052483475044
1000,40,cbow,0.8655026751037698,0.8663705116501381,0.8721129391053173,0.8607067627763352,0.9281170904114792
1000,45,cbow,0.86535422151772,0.8661067775354183,0.871077844926805,0.8611957463824267,0.9284887815581004
1000,50,cbow,0.8662446830613199,0.8669891516549209,0.8720528216813216,0.8619849107535609,0.9291590805131956
